#WF for J/pi=2.5+  Ecm=  1.282 MeV  Inc. chan.=  1 ql=  2
   7.600    1.64365363  0.00000000
   7.700    1.62126925  0.00000000
   7.800    1.59960490  0.00000000
   7.900    1.57861114  0.00000000
   8.000    1.55824121  0.00000000
   8.100    1.53845082  0.00000000
   8.200    1.51919806  0.00000000
   8.300    1.50044321  0.00000000
   8.400    1.48214863  0.00000000
   8.500    1.46427863  0.00000000
   8.600    1.44679937  0.00000000
   8.700    1.42967874  0.00000000
   8.800    1.41288627  0.00000000
   8.900    1.39639303  0.00000000
   9.000    1.38017154  0.00000000
   9.100    1.36419569  0.00000000
   9.200    1.34844071  0.00000000
   9.300    1.33288301  0.00000000
   9.400    1.31750022  0.00000000
   9.500    1.30227104  0.00000000
   9.600    1.28717525  0.00000000
   9.700    1.27219362  0.00000000
   9.800    1.25730788  0.00000000
   9.900    1.24250065  0.00000000
  10.000    1.22775546  0.00000000
  10.100    1.21305662  0.00000000
  10.200    1.19838926  0.00000000
  10.300    1.18373927  0.00000000
  10.400    1.16909325  0.00000000
  10.500    1.15443853  0.00000000
  10.600    1.13976307  0.00000000
  10.700    1.12505549  0.00000000
  10.800    1.11030506  0.00000000
  10.900    1.09550159  0.00000000
  11.000    1.08063552  0.00000000
  11.100    1.06569782  0.00000000
  11.200    1.05068000  0.00000000
  11.300    1.03557411  0.00000000
  11.400    1.02037267  0.00000000
  11.500    1.00506872  0.00000000
  11.600    0.98965577  0.00000000
  11.700    0.97412777  0.00000000
  11.800    0.95847915  0.00000000
  11.900    0.94270474  0.00000000
  12.000    0.92679983  0.00000000
  12.100    0.91076009  0.00000000
  12.200    0.89458161  0.00000000
  12.300    0.87826088  0.00000000
  12.400    0.86179475  0.00000000
  12.500    0.84518046  0.00000000
  12.600    0.82841561  0.00000000
  12.700    0.81149817  0.00000000
  12.800    0.79442642  0.00000000
  12.900    0.77719903  0.00000000
  13.000    0.75981497  0.00000000
  13.100    0.74227354  0.00000000
  13.200    0.72457438  0.00000000
  13.300    0.70671741  0.00000000
  13.400    0.68870289  0.00000000
  13.500    0.67053135  0.00000000
  13.600    0.65220364  0.00000000
  13.700    0.63372087  0.00000000
  13.800    0.61508445  0.00000000
  13.900    0.59629605  0.00000000
  14.000    0.57735763  0.00000000
  14.100    0.55827141  0.00000000
  14.200    0.53903984  0.00000000
  14.300    0.51966566  0.00000000
  14.400    0.50015183  0.00000000
  14.500    0.48050157  0.00000000
  14.600    0.46071833  0.00000000
  14.700    0.44080579  0.00000000
  14.800    0.42076786  0.00000000
  14.900    0.40060865  0.00000000
  15.000    0.38033252  0.00000000
  15.100    0.35994402  0.00000000
  15.200    0.33944790  0.00000000
  15.300    0.31884913  0.00000000
  15.400    0.29815284  0.00000000
  15.500    0.27736439  0.00000000
  15.600    0.25648930  0.00000000
  15.700    0.23553327  0.00000000
  15.800    0.21450217  0.00000000
  15.900    0.19340206  0.00000000
  16.000    0.17223913  0.00000000
  16.100    0.15101976  0.00000000
  16.200    0.12975046  0.00000000
  16.300    0.10843789  0.00000000
  16.400    0.08708886  0.00000000
  16.500    0.06571031  0.00000000
  16.600    0.04430931  0.00000000
  16.700    0.02289306  0.00000000
  16.800    0.00146888  0.00000000
  16.900   -0.01995581 -0.00000000
  17.000   -0.04137346 -0.00000000
  17.100   -0.06277644 -0.00000000
  17.200   -0.08415700 -0.00000000
  17.300   -0.10550731 -0.00000000
  17.400   -0.12681945 -0.00000000
  17.500   -0.14808542 -0.00000000
  17.600   -0.16929715 -0.00000000
  17.700   -0.19044650 -0.00000000
  17.800   -0.21152524 -0.00000000
  17.900   -0.23252513 -0.00000000
  18.000   -0.25343784 -0.00000000
  18.100   -0.27425500 -0.00000000
  18.200   -0.29496821 -0.00000000
  18.300   -0.31556902 -0.00000000
  18.400   -0.33604897 -0.00000000
  18.500   -0.35639955 -0.00000000
  18.600   -0.37661225 -0.00000000
  18.700   -0.39667855 -0.00000000
  18.800   -0.41658991 -0.00000000
  18.900   -0.43633780 -0.00000000
  19.000   -0.45591368 -0.00000000
  19.100   -0.47530904 -0.00000000
  19.200   -0.49451536 -0.00000000
  19.300   -0.51352418 -0.00000000
  19.400   -0.53232702 -0.00000000
  19.500   -0.55091548 -0.00000000
  19.600   -0.56928116 -0.00000000
  19.700   -0.58741572 -0.00000000
  19.800   -0.60531088 -0.00000000
  19.900   -0.62295839 -0.00000000
  20.000   -0.64035008 -0.00000000
  20.100   -0.65747785 -0.00000000
  20.200   -0.67433365 -0.00000000
  20.300   -0.69090952 -0.00000000
  20.400   -0.70719759 -0.00000000
  20.500   -0.72319006 -0.00000000
  20.600   -0.73887923 -0.00000000
  20.700   -0.75425750 -0.00000000
  20.800   -0.76931738 -0.00000000
  20.900   -0.78405147 -0.00000000
  21.000   -0.79845250 -0.00000000
  21.100   -0.81251330 -0.00000000
  21.200   -0.82622684 -0.00000000
  21.300   -0.83958621 -0.00000000
  21.400   -0.85258464 -0.00000000
  21.500   -0.86521548 -0.00000000
  21.600   -0.87747224 -0.00000000
  21.700   -0.88934857 -0.00000000
  21.800   -0.90083826 -0.00000000
  21.900   -0.91193528 -0.00000000
  22.000   -0.92263372 -0.00000000
  22.100   -0.93292788 -0.00000000
  22.200   -0.94281220 -0.00000000
  22.300   -0.95228129 -0.00000000
  22.400   -0.96132995 -0.00000000
  22.500   -0.96995315 -0.00000000
  22.600   -0.97814603 -0.00000000
  22.700   -0.98590396 -0.00000000
  22.800   -0.99322245 -0.00000000
  22.900   -1.00009723 -0.00000000
  23.000   -1.00652424 -0.00000000
  23.100   -1.01249958 -0.00000000
  23.200   -1.01801958 -0.00000000
  23.300   -1.02308079 -0.00000000
  23.400   -1.02767994 -0.00000000
  23.500   -1.03181398 -0.00000000
  23.600   -1.03548009 -0.00000000
  23.700   -1.03867565 -0.00000000
  23.800   -1.04139827 -0.00000000
  23.900   -1.04364577 -0.00000000
  24.000   -1.04541620 -0.00000000
  24.100   -1.04670786 -0.00000000
  24.200   -1.04751923 -0.00000000
  24.300   -1.04784905 -0.00000000
  24.400   -1.04769630 -0.00000000
  24.500   -1.04706016 -0.00000000
  24.600   -1.04594009 -0.00000000
  24.700   -1.04433573 -0.00000000
  24.800   -1.04224701 -0.00000000
  24.900   -1.03967406 -0.00000000
  25.000   -1.03661727 -0.00000000
  25.100   -1.03307726 -0.00000000
  25.200   -1.02905489 -0.00000000
  25.300   -1.02455126 -0.00000000
  25.400   -1.01956771 -0.00000000
  25.500   -1.01410584 -0.00000000
  25.600   -1.00816746 -0.00000000
  25.700   -1.00175463 -0.00000000
  25.800   -0.99486967 -0.00000000
  25.900   -0.98751512 -0.00000000
  26.000   -0.97969376 -0.00000000
  26.100   -0.97140862 -0.00000000
  26.200   -0.96266297 -0.00000000
  26.300   -0.95346029 -0.00000000
  26.400   -0.94380434 -0.00000000
  26.500   -0.93369908 -0.00000000
  26.600   -0.92314871 -0.00000000
  26.700   -0.91215767 -0.00000000
  26.800   -0.90073064 -0.00000000
  26.900   -0.88887250 -0.00000000
  27.000   -0.87658839 -0.00000000
  27.100   -0.86388365 -0.00000000
  27.200   -0.85076386 -0.00000000
  27.300   -0.83723481 -0.00000000
  27.400   -0.82330250 -0.00000000
  27.500   -0.80897318 -0.00000000
  27.600   -0.79425327 -0.00000000
  27.700   -0.77914944 -0.00000000
  27.800   -0.76366853 -0.00000000
  27.900   -0.74781762 -0.00000000
  28.000   -0.73160396 -0.00000000
  28.100   -0.71503502 -0.00000000
  28.200   -0.69811846 -0.00000000
  28.300   -0.68086213 -0.00000000
  28.400   -0.66327406 -0.00000000
  28.500   -0.64536247 -0.00000000
  28.600   -0.62713576 -0.00000000
  28.700   -0.60860251 -0.00000000
  28.800   -0.58977147 -0.00000000
  28.900   -0.57065156 -0.00000000
  29.000   -0.55125184 -0.00000000
  29.100   -0.53158157 -0.00000000
  29.200   -0.51165014 -0.00000000
  29.300   -0.49146709 -0.00000000
  29.400   -0.47104212 -0.00000000
  29.500   -0.45038504 -0.00000000
  29.600   -0.42950583 -0.00000000
  29.700   -0.40841460 -0.00000000
  29.800   -0.38712155 -0.00000000
  29.900   -0.36563704 -0.00000000
  30.000   -0.34397153 -0.00000000
  30.100   -0.32213559 -0.00000000
  30.200   -0.30013989 -0.00000000
  30.300   -0.27799522 -0.00000000
  30.400   -0.25571244 -0.00000000
  30.500   -0.23330251 -0.00000000
  30.600   -0.21077649 -0.00000000
  30.700   -0.18814548 -0.00000000
  30.800   -0.16542069 -0.00000000
  30.900   -0.14261337 -0.00000000
  31.000   -0.11973484 -0.00000000
  31.100   -0.09679648 -0.00000000
  31.200   -0.07380971 -0.00000000
  31.300   -0.05078601 -0.00000000
  31.400   -0.02773686 -0.00000000
  31.500   -0.00467381 -0.00000000
  31.600    0.01839158  0.00000000
  31.700    0.04144774  0.00000000
  31.800    0.06448307  0.00000000
  31.900    0.08748597  0.00000000
  32.000    0.11044485  0.00000000
  32.100    0.13334812  0.00000000
  32.200    0.15618419  0.00000000
  32.300    0.17894149  0.00000000
  32.400    0.20160849  0.00000000
  32.500    0.22417368  0.00000000
  32.600    0.24662559  0.00000000
  32.700    0.26895277  0.00000000
  32.800    0.29114386  0.00000000
  32.900    0.31318751  0.00000000
  33.000    0.33507247  0.00000000
  33.100    0.35678752  0.00000000
  33.200    0.37832155  0.00000000
  33.300    0.39966349  0.00000000
  33.400    0.42080239  0.00000000
  33.500    0.44172736  0.00000000
  33.600    0.46242764  0.00000000
  33.700    0.48289253  0.00000000
  33.800    0.50311148  0.00000000
  33.900    0.52307403  0.00000000
  34.000    0.54276984  0.00000000
  34.100    0.56218870  0.00000000
  34.200    0.58132054  0.00000000
  34.300    0.60015540  0.00000000
  34.400    0.61868350  0.00000000
  34.500    0.63689517  0.00000000
  34.600    0.65478092  0.00000000
  34.700    0.67233140  0.00000000
  34.800    0.68953742  0.00000000
  34.900    0.70638999  0.00000000
  35.000    0.72288026  0.00000000
  35.100    0.73899957  0.00000000
  35.200    0.75473944  0.00000000
  35.300    0.77009158  0.00000000
  35.400    0.78504789  0.00000000
  35.500    0.79960048  0.00000000
  35.600    0.81374164  0.00000000
  35.700    0.82746388  0.00000000
  35.800    0.84075991  0.00000000
  35.900    0.85362268  0.00000000
  36.000    0.86604532  0.00000000
  36.100    0.87802120  0.00000000
  36.200    0.88954394  0.00000000
  36.300    0.90060734  0.00000000
  36.400    0.91120548  0.00000000
  36.500    0.92133265  0.00000000
  36.600    0.93098338  0.00000000
  36.700    0.94015247  0.00000000
  36.800    0.94883492  0.00000000
  36.900    0.95702604  0.00000000
  37.000    0.96472133  0.00000000
  37.100    0.97191658  0.00000000
  37.200    0.97860784  0.00000000
  37.300    0.98479141  0.00000000
  37.400    0.99046385  0.00000000
  37.500    0.99562198  0.00000000
  37.600    1.00026291  0.00000000
  37.700    1.00438400  0.00000000
  37.800    1.00798287  0.00000000
  37.900    1.01105743  0.00000000
  38.000    1.01360586  0.00000000
  38.100    1.01562661  0.00000000
  38.200    1.01711840  0.00000000
  38.300    1.01808025  0.00000000
  38.400    1.01851142  0.00000000
  38.500    1.01841149  0.00000000
  38.600    1.01778028  0.00000000
  38.700    1.01661791  0.00000000
  38.800    1.01492478  0.00000000
  38.900    1.01270156  0.00000000
  39.000    1.00994921  0.00000000
  39.100    1.00666895  0.00000000
  39.200    1.00286231  0.00000000
  39.300    0.99853107  0.00000000
  39.400    0.99367730  0.00000000
  39.500    0.98830334  0.00000000
  39.600    0.98241181  0.00000000
  39.700    0.97600561  0.00000000
  39.800    0.96908791  0.00000000
  39.900    0.96166214  0.00000000
  40.000    0.95373202  0.00000000
  40.100    0.94530152  0.00000000
  40.200    0.93637490  0.00000000
  40.300    0.92695666  0.00000000
  40.400    0.91705159  0.00000000
  40.500    0.90666470  0.00000000
  40.600    0.89580130  0.00000000
  40.700    0.88446694  0.00000000
  40.800    0.87266741  0.00000000
  40.900    0.86040877  0.00000000
  41.000    0.84769731  0.00000000
  41.100    0.83453958  0.00000000
  41.200    0.82094235  0.00000000
  41.300    0.80691266  0.00000000
  41.400    0.79245774  0.00000000
  41.500    0.77758509  0.00000000
  41.600    0.76230241  0.00000000
  41.700    0.74661763  0.00000000
  41.800    0.73053891  0.00000000
  41.900    0.71407460  0.00000000
  42.000    0.69723328  0.00000000
  42.100    0.68002373  0.00000000
  42.200    0.66245492  0.00000000
  42.300    0.64453604  0.00000000
  42.400    0.62627645  0.00000000
  42.500    0.60768570  0.00000000
  42.600    0.58877353  0.00000000
  42.700    0.56954984  0.00000000
  42.800    0.55002473  0.00000000
  42.900    0.53020844  0.00000000
  43.000    0.51011138  0.00000000
  43.100    0.48974411  0.00000000
  43.200    0.46911736  0.00000000
  43.300    0.44824197  0.00000000
  43.400    0.42712895  0.00000000
  43.500    0.40578943  0.00000000
  43.600    0.38423466  0.00000000
  43.700    0.36247603  0.00000000
  43.800    0.34052502  0.00000000
  43.900    0.31839323  0.00000000
  44.000    0.29609237  0.00000000
  44.100    0.27363425  0.00000000
  44.200    0.25103074  0.00000000
  44.300    0.22829382  0.00000000
  44.400    0.20543555  0.00000000
  44.500    0.18246805  0.00000000
  44.600    0.15940351  0.00000000
  44.700    0.13625416  0.00000000
  44.800    0.11303231  0.00000000
  44.900    0.08975030  0.00000000
  45.000    0.06642051  0.00000000
  45.100    0.04305535  0.00000000
  45.200    0.01966726  0.00000000
  45.300   -0.00373131 -0.00000000
  45.400   -0.02712790 -0.00000000
  45.500   -0.05051002 -0.00000000
  45.600   -0.07386521 -0.00000000
  45.700   -0.09718101 -0.00000000
  45.800   -0.12044497 -0.00000000
  45.900   -0.14364466 -0.00000000
  46.000   -0.16676770 -0.00000000
  46.100   -0.18980172 -0.00000000
  46.200   -0.21273440 -0.00000000
  46.300   -0.23555347 -0.00000000
  46.400   -0.25824672 -0.00000000
  46.500   -0.28080199 -0.00000000
  46.600   -0.30320720 -0.00000000
  46.700   -0.32545034 -0.00000000
  46.800   -0.34751949 -0.00000000
  46.900   -0.36940279 -0.00000000
  47.000   -0.39108852 -0.00000000
  47.100   -0.41256501 -0.00000000
  47.200   -0.43382074 -0.00000000
  47.300   -0.45484429 -0.00000000
  47.400   -0.47562434 -0.00000000
  47.500   -0.49614972 -0.00000000
  47.600   -0.51640939 -0.00000000
  47.700   -0.53639243 -0.00000000
  47.800   -0.55608809 -0.00000000
  47.900   -0.57548574 -0.00000000
  48.000   -0.59457494 -0.00000000
  48.100   -0.61334538 -0.00000000
  48.200   -0.63178694 -0.00000000
  48.300   -0.64988965 -0.00000000
  48.400   -0.66764375 -0.00000000
  48.500   -0.68503963 -0.00000000
  48.600   -0.70206790 -0.00000000
  48.700   -0.71871933 -0.00000000
  48.800   -0.73498492 -0.00000000
  48.900   -0.75085585 -0.00000000
  49.000   -0.76632354 -0.00000000
  49.100   -0.78137958 -0.00000000
  49.200   -0.79601583 -0.00000000
  49.300   -0.81022432 -0.00000000
  49.400   -0.82399736 -0.00000000
  49.500   -0.83732744 -0.00000000
  49.600   -0.85020733 -0.00000000
  49.700   -0.86263001 -0.00000000
  49.800   -0.87458872 -0.00000000
  49.900   -0.88607694 -0.00000000
  50.000   -0.89708840 -0.00000000
